address__post_town=ASHFORD address__postcode=TN25_5BJ address__street_line=24_CHURCH_STREET charity_name=Heal_For_Life_Foundation_Uk charity_number=1156694 income_annually_in_british_pounds=10763.99 report_date=2017-04-30 spending_annually_in_british_pounds=9782.33
address__post_town=CROYDON address__postcode=CR0_9XP address__street_line=125_HIGH_STREET charity_name=Charity_Of_Julia_Spicer_For_Almshouses charity_number=224718 income_annually_in_british_pounds=65453.00 report_date=2015-03-31 spending_annually_in_british_pounds=30393.00
address__post_town=CARSHALTON address__postcode=SM5_1JH address__street_line=ASSEMBLY_WALK charity_name=Horizon_Church_Sutton charity_number=1143831 income_annually_in_british_pounds=105036.00 report_date=2014-09-30 spending_annually_in_british_pounds=92047.00
address__post_town=FAREHAM address__postcode=PO15_7PA address__street_line=THE_FORUM_PARKWAY charity_name=Educational_Trust_No._1_1982 charity_number=286516 income_annually_in_british_pounds=63065.00 report_date=2015-04-05 spending_annually_in_british_pounds=248596.00
address__post_town=PRESTON address__postcode=PR2_3AP address__street_line=LYTHAM_ROAD charity_name=The_Parochial_Church_Council_Of_The_Ecclesiastical_Parish_Of_St_Cuthberts,_Fulwood charity_number=1127997 income_annually_in_british_pounds=158359.32 report_date=2015-12-31 spending_annually_in_british_pounds=157964.00
address__post_town=LONDON address__postcode=EC3M_3JY address__street_line=54_FENCHURCH_STREET charity_name=Greensleeves_Homes_Trust charity_number=1060478 income_annually_in_british_pounds=34645577.00 report_date=2018-03-31 spending_annually_in_british_pounds=33878415.00
address__post_town=LONDON address__postcode=WC1N_3JQ address__street_line=51_GREAT_ORMOND_STREET charity_name=Children_With_Cancer_Uk charity_number=298405 income_annually_in_british_pounds=14332347.00 report_date=2017-12-31 spending_annually_in_british_pounds=15719396.00
address__post_town=LONDON address__postcode=SE1_9RT address__street_line=GREAT_MAZE_POND charity_name=Uk_Forum_On_Haemoglobin_Disorders charity_number=1163743 income_annually_in_british_pounds=312062.00 report_date=2016-03-31 spending_annually_in_british_pounds=62977.00
address__post_town=BOREHAMWOOD address__postcode=WD6_1JY address__street_line=ELSTREE_WAY charity_name=Inspireall_Leisure_and_Family_Support_Services charity_number=1093653 income_annually_in_british_pounds=20225413.00 report_date=2016-03-31 spending_annually_in_british_pounds=19537784.00
address__post_town=LONDON address__postcode=EC2V_8EY address__street_line=9A_IRONMONGER_LANE charity_name=Charlotte_Baby_Home charity_number=1127192 income_annually_in_british_pounds=61934.00 report_date=2017-03-31 spending_annually_in_british_pounds=76038.00
address__post_town=LONDON address__postcode=SE1_7JB address__street_line=55_WESTMINSTER_BRIDGE_ROAD charity_name=The_Rufiji_Leprosy_Trust charity_number=286242 income_annually_in_british_pounds=27572.00 report_date=2015-09-30 spending_annually_in_british_pounds=52176.00
address__post_town=RETFORD address__postcode=DN22_0PR charity_name=Jamia_Al-Karam charity_number=1119056 income_annually_in_british_pounds=846544.00 report_date=2014-08-31 spending_annually_in_british_pounds=762688.00
address__post_town=HARROW address__postcode=HA1_1EJ address__street_line=31/33_COLLEGE_ROAD charity_name=Hampstead_Arts_Festival charity_number=1148154 income_annually_in_british_pounds=41951.00 report_date=2017-03-31 spending_annually_in_british_pounds=49483.00
charity_name=St_Peter's_Community_Centre charity_number=1038498 income_annually_in_british_pounds=50764.76 report_date=2016-03-31 spending_annually_in_british_pounds=25884.87
address__post_town=READING address__postcode=RG8_7LR address__street_line=19_READING_ROAD charity_name=Mobility_Trust_Ii charity_number=1070975 income_annually_in_british_pounds=412758.00 report_date=2017-03-31 spending_annually_in_british_pounds=394763.00
address__post_town=HARROW address__postcode=HA1_1EJ address__street_line=31/33_COLLEGE_ROAD charity_name=Hampstead_Arts_Festival charity_number=1148154 income_annually_in_british_pounds=44520.00 report_date=2018-03-31 spending_annually_in_british_pounds=37255.00
address__post_town=LONDON address__postcode=SW15_6RU charity_name=The_Alexander_Duckham_Memorial_Schools_Trust charity_number=1064895 income_annually_in_british_pounds=150516.00 report_date=2017-12-31 spending_annually_in_british_pounds=159646.00
address__post_town=KIDDERMINSTER address__postcode=DY10_2SA address__street_line=BIRMINGHAM_ROAD charity_name=The_Norman_Dawson_Charitable_Trust charity_number=1115342 income_annually_in_british_pounds=44453.00 report_date=2014-06-30 spending_annually_in_british_pounds=33151.00
address__post_town=YEOVIL address__postcode=BA22_8HT address__street_line=YEOVILTON charity_name=Wardroom_Mess_Hms_Heron charity_number=1133200 income_annually_in_british_pounds=248113.00 report_date=2018-04-30 spending_annually_in_british_pounds=229473.00
address__post_town=BANBURY address__postcode=OX16_0AH address__street_line=HORSE_FAIR charity_name=The_Peoples_Church_(Banbury) charity_number=1137118 income_annually_in_british_pounds=158091.81 report_date=2016-12-31 spending_annually_in_british_pounds=164151.54
address__post_town=BURNTISLAND address__postcode=KY3_9RH address__street_line=4_CANMORE_STREET charity_name=The_National_Vegetable_Society charity_number=1088979 income_annually_in_british_pounds=119789.00 report_date=2015-12-31 spending_annually_in_british_pounds=118648.00
address__post_town=ASHFORD address__postcode=TN25_5BJ address__street_line=24_CHURCH_STREET charity_name=Heal_For_Life_Foundation_Uk charity_number=1156694 income_annually_in_british_pounds=10565.58 report_date=2018-04-30 spending_annually_in_british_pounds=12262.83
address__post_town=LONDON address__postcode=SW1V_1HU address__street_line=38-44_GILLINGHAM_STREET charity_name=Future_Care_Capital charity_number=1036232 income_annually_in_british_pounds=298000.00 report_date=2017-08-31 spending_annually_in_british_pounds=937000.00
address__postcode=RH20_3JX address__street_line=CHURCH_LANE charity_name=Splash!_For_Schools_and_Communities charity_number=1106290 income_annually_in_british_pounds=63859.00 report_date=2015-08-31 spending_annually_in_british_pounds=60320.00
address__post_town=KEIGHLEY address__postcode=BD21_3JD address__street_line=ALICE_STREET charity_name=Keighley_Voluntary_Service_Ltd. charity_number=1061641 income_annually_in_british_pounds=566005.00 report_date=2017-03-31 spending_annually_in_british_pounds=541745.00
address__post_town=GRAVESEND address__postcode=DA11_9JQ address__street_line=14_LONDON_ROAD charity_name=Elizabeth_Huggins'_Cottages_Charity charity_number=209211 income_annually_in_british_pounds=69632.00 report_date=2017-12-31
address__post_town=NORWICH address__postcode=NR9_5ES address__street_line=109_DEREHAM_ROAD charity_name=The_Norwich_Diocesan_Playvan charity_number=1120601 income_annually_in_british_pounds=46969.00 report_date=2016-12-31 spending_annually_in_british_pounds=18982.00
address__post_town=LIVERPOOL address__postcode=L3_5QA address__street_line=PEMBROKE_PLACE charity_name=Liverpool_School_Of_Tropical_Medicine charity_number=222655 income_annually_in_british_pounds=232397000.00 report_date=2018-07-31 spending_annually_in_british_pounds=227449000.00
address__post_town=SHEFFIELD address__postcode=S1_2ET address__street_line=1_EAST_PARADE charity_name=Good_Things_Foundation charity_number=1165209 income_annually_in_british_pounds=6261537.00 report_date=2016-07-31 spending_annually_in_british_pounds=6513569.00
address__post_town=LEYBURN address__postcode=DL8_5AE address__street_line=7_GROVE_SQUARE charity_name=Wensleydale_and_Swaledale_Quaker_Trust charity_number=221137 income_annually_in_british_pounds=49154.00 report_date=2016-12-31 spending_annually_in_british_pounds=62593.00
address__post_town=CHICHESTER address__postcode=PO19_6AP address__street_line=OAKLANDS_PARK charity_name=Chichester_Festival_Theatre charity_number=1088552 income_annually_in_british_pounds=20874400.00 report_date=2014-03-31 spending_annually_in_british_pounds=12394627.00
address__postcode=M7_4HQ charity_name=Keren_Gemillas_Chesed_Fund charity_number=1143868 income_annually_in_british_pounds=54043.00 report_date=2014-03-31 spending_annually_in_british_pounds=55327.00
address__post_town=NORWICH address__postcode=NR14_6BQ address__street_line=NORWICH_ROAD charity_name=The_Harvest_Charitable_Trust charity_number=326159 income_annually_in_british_pounds=31536.00 report_date=2017-03-31 spending_annually_in_british_pounds=34544.00
address__post_town=LONDON address__postcode=SE1_2DA address__street_line=TOOLEY_STREET charity_name=Circle_Care_and_Suppor_Ltd. charity_number=1107432 income_annually_in_british_pounds=15521000.00 report_date=2018-03-31 spending_annually_in_british_pounds=13391000.00
address__post_town=KENDAL address__postcode=LA9_6NY address__street_line=SHAP_ROAD charity_name=Kendal_Rugby_Union_Football_Club_Ltd. charity_number=1160980 income_annually_in_british_pounds=109512.00 report_date=2016-04-30 spending_annually_in_british_pounds=103515.00
address__post_town=BRIDGWATER address__postcode=TA6_7JS address__street_line=9_ROSARY_DRIVE charity_name=Quantock_Christian_Trust charity_number=293349 income_annually_in_british_pounds=229605.00 report_date=2016-03-31 spending_annually_in_british_pounds=233323.00
address__post_town=RIPON address__postcode=HG4_1BQ address__street_line=4-5_WATER_SKELLGATE charity_name=Ripon_Young_Men's_Christian_Association charity_number=250986 income_annually_in_british_pounds=139054.00 report_date=2016-03-31 spending_annually_in_british_pounds=146044.00
address__post_town=WORTHING address__postcode=BN14_8HT address__street_line=117_BROADWATER_ROAD charity_name=The_Broadwater_Outreach_Trust charity_number=1051481 income_annually_in_british_pounds=26809.00 report_date=2014-12-31 spending_annually_in_british_pounds=26467.00
address__post_town=LONDON address__postcode=N3_1LQ address__street_line=1_BALLARDS_LANE charity_name=March_Of_The_Living_(Uk)_Ltd. charity_number=1138604 income_annually_in_british_pounds=315128.00 report_date=2016-06-30 spending_annually_in_british_pounds=318328.00
address__post_town=HULL address__postcode=HU3_2RA address__street_line=WALKER_STREET charity_name=Hull_and_East_Riding_Breast_Friends charity_number=1114143 income_annually_in_british_pounds=48862.00 report_date=2018-10-31 spending_annually_in_british_pounds=46743.00
address__post_town=CINDERFORD address__postcode=GL14_2JN address__street_line=WESLEY_ROAD charity_name=Cinderford_Welfare_Centre charity_number=301498 income_annually_in_british_pounds=39064.00 report_date=2016-12-31 spending_annually_in_british_pounds=40734.00
address__post_town=SKIPTON address__postcode=BD23_1LY address__street_line=8_RAIKESWOOD_DRIVE charity_name=The_Parochial_Church_Council_Of_The_Ecclesiastical_Parish_Of_Holy_Trinity,_Skipton charity_number=1130348 income_annually_in_british_pounds=157305.00 report_date=2013-12-31 spending_annually_in_british_pounds=163212.00
address__post_town=WEST_DRAYTON address__postcode=UB7_7BQ address__street_line=106_HIGH_STREET charity_name=Hillingdon_Refugee_Support_Organisation charity_number=1125656 income_annually_in_british_pounds=109358.00 report_date=2014-03-31 spending_annually_in_british_pounds=103875.00
address__post_town=LONDON address__postcode=SW7_2AZ charity_name=Old_Centralians_Trust charity_number=1048552 income_annually_in_british_pounds=66933.00 report_date=2015-09-30 spending_annually_in_british_pounds=46420.00
address__post_town=BRUTON address__postcode=BA10_ address__street_line=GODMINSTER_LANE charity_name=Ladybird_Playgroup charity_number=1038847 income_annually_in_british_pounds=70352.35 report_date=2015-08-31 spending_annually_in_british_pounds=76174.00
address__post_town=LONDON address__postcode=SE15_5AW address__street_line=59_LYNDHURST_GROVE charity_name=Down's_South_London charity_number=1123045 income_annually_in_british_pounds=133523.00 report_date=2014-12-31 spending_annually_in_british_pounds=77613.00
address__post_town=PICKERING address__postcode=YO18_8NG address__street_line=SWAINSEA_LANE charity_name=Lady_Lumley's_School_Fund charity_number=1062618 income_annually_in_british_pounds=151549.00 report_date=2014-08-31 spending_annually_in_british_pounds=140835.00
address__post_town=BIRMINGHAM address__postcode=B5_4AU address__street_line=THORP_STREET charity_name=Birmingham_Royal_Ballet charity_number=1061012 income_annually_in_british_pounds=12812187.00 report_date=2014-03-31 spending_annually_in_british_pounds=12935140.00
address__post_town=LEICESTER address__postcode=LE1_6WS address__street_line=4-6_TOWER_STREET charity_name=Cope charity_number=517974 income_annually_in_british_pounds=526803.00 report_date=2015-03-31 spending_annually_in_british_pounds=464912.00
address__post_town=WOKING address__postcode=GU23_6BN address__street_line=10_THE_COPSE charity_name=Kicks_Count charity_number=1145073 income_annually_in_british_pounds=240164.00 report_date=2015-12-31 spending_annually_in_british_pounds=228451.00
address__post_town=STOURPORT-ON-SEVERN address__postcode=DY13_9JF address__street_line=WILDEN_TOP_ROAD charity_name=King_Charles_The_First's_School_Foundation charity_number=527596 income_annually_in_british_pounds=64671.00 report_date=2014-03-31 spending_annually_in_british_pounds=64671.00
address__post_town=ST._NEOTS address__postcode=PE19_6SL address__street_line=17_KESTER_WAY charity_name=Love's_Farm_Community_Centre_CIO charity_number=1157648 income_annually_in_british_pounds=109882.00 report_date=2018-03-31 spending_annually_in_british_pounds=101042.00
address__post_town=LEICESTER address__postcode=LE3_9QE address__street_line=GROBY_ROAD charity_name=Leicestershire_and_Rutland_Organisation_For_The_Relief_Of_Suffering_Ltd. charity_number=506120 income_annually_in_british_pounds=12786948.00 report_date=2016-03-31 spending_annually_in_british_pounds=11851790.00
address__post_town=YEOVIL address__postcode=BA20_1TF address__street_line=WATERLOO_LANE charity_name=Radio_Ninesprings charity_number=1168243 income_annually_in_british_pounds=37798.00 report_date=2018-04-30 spending_annually_in_british_pounds=29633.00
address__post_town=BROUGH address__postcode=HU15_2EP address__street_line=CHURCH_STREET charity_name=South_Cave_Kids_Club charity_number=1052384 income_annually_in_british_pounds=142350.00 report_date=2016-08-31 spending_annually_in_british_pounds=121995.00
address__post_town=ST._LEONARDS-ON-SEA address__postcode=TN38_0LF address__street_line=PEVENSEY_ROAD charity_name=The_Parochial_Church_Council_Of_The_Ecclesiastical_Parish_Of_St_John_The_Evangelist_Upper_St_Leonards_On_Sea charity_number=1132339 income_annually_in_british_pounds=118300.00 report_date=2013-12-31 spending_annually_in_british_pounds=130205.00
address__post_town=BRISTOL address__postcode=BS8_1PD charity_name=Primary_Science_Teaching_Trust charity_number=1064864 income_annually_in_british_pounds=333528.00 report_date=2017-08-31 spending_annually_in_british_pounds=1865790.00
address__post_town=HAVANT address__postcode=PO9_1QU address__street_line=NORTH_STREET charity_name=England_and_Wales_Blind_Golf charity_number=1064829 income_annually_in_british_pounds=125421.00 report_date=2016-10-31 spending_annually_in_british_pounds=109233.00
address__post_town=LITTLEBOROUGH address__postcode=OL16_1QZ address__street_line=11_GREENWOOD_STREET charity_name=Almadina_Educational_Trust charity_number=1146614 income_annually_in_british_pounds=40330.00 report_date=2017-07-31 spending_annually_in_british_pounds=47437.00
address__post_town=OXFORD address__postcode=OX1_1DW address__street_line=ST_ALDATES charity_name=Master_Fellows_and_Scholars_Of_Pembroke_College charity_number=1137498 income_annually_in_british_pounds=12711000.00 report_date=2018-07-31 spending_annually_in_british_pounds=11671300.00
address__post_town=NEWCASTLE_UPON_TYNE address__postcode=NE6_2LJ address__street_line=204_MONKCHESTER_ROAD charity_name=Monkchester_Community_Association_CIO charity_number=1160426 report_date=2016-03-31
address__post_town=OXFORD address__postcode=OX2_8HW address__street_line=66_FIVE_MILE_DRIVE charity_name=Blue_Skye_Thinking charity_number=1158021 income_annually_in_british_pounds=64115.00 report_date=2018-03-31 spending_annually_in_british_pounds=82387.00
address__post_town=ORPINGTON address__postcode=BR6_7RS address__street_line=CHELSFIELD_LANE charity_name=The_Rotary_Club_Of_Chislehurst_Benevolent_Fund charity_number=257747 income_annually_in_british_pounds=30406.00 report_date=2016-06-30 spending_annually_in_british_pounds=30406.00
address__post_town=LONDON address__postcode=NW1_6JQ address__street_line=242-246_MARYLEBONE_ROAD charity_name=The_Hca_International_Foundation charity_number=1107145 income_annually_in_british_pounds=100000.00 report_date=2017-12-31 spending_annually_in_british_pounds=92454.00
address__post_town=PLYMOUTH address__postcode=PL2_2BG charity_name=The_Wardroom_Mess,_Hms_Drake charity_number=1129025 income_annually_in_british_pounds=166861.00 report_date=2014-08-31 spending_annually_in_british_pounds=184023.37
address__post_town=LUTTERWORTH address__postcode=LE17_4AN address__street_line=CHURCH_GATE charity_name=The_Parochial_Church_Council_Of_The_Ecclesiastical_Parish_Of_St_Mary's_Lutterworth charity_number=1134507 income_annually_in_british_pounds=252868.00 report_date=2017-12-31 spending_annually_in_british_pounds=258767.00
address__post_town=LONDON address__postcode=E15_4BQ address__street_line=15-19_BROADWAY charity_name=Mind_(The_NA charity_number=219830 income_annually_in_british_pounds=41329000.00 report_date=2017-03-31 spending_annually_in_british_pounds=38244000.00
address__post_town=CATTERICK_GARRISON address__postcode=DL9_4AF address__street_line=SHUTE_ROAD charity_name=Richmondshire_Community_and_Voluntary_Action charity_number=1152559 income_annually_in_british_pounds=21413.00 report_date=2018-03-31 spending_annually_in_british_pounds=56463.00
address__post_town=WOLVERHAMPTON address__postcode=WV10_9LE address__street_line=SHAW_ROAD charity_name=Let_Us_Play_(Wolverhampton) charity_number=1104506 income_annually_in_british_pounds=128535.00 report_date=2018-03-31 spending_annually_in_british_pounds=126629.00
address__post_town=HARROGATE address__postcode=HG2_9LS address__street_line=29_WHINNEY_LANE charity_name=York_Children's_Trust charity_number=222279 income_annually_in_british_pounds=96093.00 report_date=2015-12-31 spending_annually_in_british_pounds=97184.00
address__post_town=ORPINGTON address__postcode=BR6_7RS address__street_line=CHELSFIELD_LANE charity_name=The_Rotary_Club_Of_Chislehurst_Benevolent_Fund charity_number=257747 income_annually_in_british_pounds=33232.00 report_date=2018-06-30 spending_annually_in_british_pounds=33232.00
address__post_town=NOTTINGHAM address__postcode=NG2_3DY address__street_line=WATERWAY_STREET charity_name=Nottingham_Energy_Partnership charity_number=1091513 income_annually_in_british_pounds=418149.00 report_date=2017-03-31 spending_annually_in_british_pounds=506347.00
address__post_town=WALTON-ON-THAMES address__postcode=KT12_2PR address__street_line=29_RIVER_MOUNT charity_name=Walton-On-Thames_Community_Arts_Trust charity_number=292178 income_annually_in_british_pounds=33114.00 report_date=2015-12-31 spending_annually_in_british_pounds=33106.00
address__post_town=ROMFORD address__postcode=RM2_6NB address__street_line=21_LINKS_AVENUE charity_name=The_Parish_Of_Saint_James_Collier_Row_and_Saint_John_Havering-Atte-Bower charity_number=251460 income_annually_in_british_pounds=127168.00 report_date=2013-12-31 spending_annually_in_british_pounds=164118.00
address__post_town=CHELMSFORD address__postcode=CM2_6BX address__street_line=9_THE_HEYTHROP charity_name=Chelmsford_Gymnastics_Club_Ltd. charity_number=1131920 income_annually_in_british_pounds=325739.00 report_date=2015-05-31 spending_annually_in_british_pounds=358833.00
address__post_town=CHELMSFORD address__postcode=CM2_5LB charity_name=Chelmer_Housing_Partnership_Ltd. charity_number=1149019 income_annually_in_british_pounds=77184000.00 report_date=2018-03-31 spending_annually_in_british_pounds=71036000.00
address__post_town=PAIGNTON address__postcode=TQ3_1AT charity_name=The_Feoffee_Charity_(Estate_Charity) charity_number=265541 income_annually_in_british_pounds=26647.00 report_date=2016-12-31 spending_annually_in_british_pounds=25187.00
address__post_town=FAREHAM address__postcode=PO17_6JB charity_name=Digital_Unite_Trust_Ltd. charity_number=1145124 income_annually_in_british_pounds=82925.00 report_date=2014-10-31 spending_annually_in_british_pounds=82106.00
address__post_town=SCARBOROUGH address__postcode=YO12_7JH address__street_line=181-183_DEAN_ROAD charity_name=Yorkshire_Coast_Sight_Support charity_number=224245 income_annually_in_british_pounds=66028.00 report_date=2014-03-31 spending_annually_in_british_pounds=112942.00
address__post_town=KIDDERMINSTER address__postcode=DY11_7XT address__street_line=WARESLEY_ROAD charity_name=Friends_Of_St_James_Church_Hartlebury charity_number=1156410 income_annually_in_british_pounds=25557.00 report_date=2015-12-31 spending_annually_in_british_pounds=44861.00
address__post_town=GILLINGHAM address__postcode=SP8_5JH charity_name=Shaftesbury_Trinity_Centre_Trust charity_number=280711 income_annually_in_british_pounds=75037.00 report_date=2018-09-30 spending_annually_in_british_pounds=159907.00
address__post_town=ASCOT address__postcode=SL5_0FG address__street_line=RISE_ROAD charity_name=Ben_-_Motor_and_Allied_Trades_Benevolent_Fund charity_number=297877 income_annually_in_british_pounds=13461620.00 report_date=2015-03-31 spending_annually_in_british_pounds=12615512.00
address__post_town=NUNEATON address__postcode=CV10_7JQ address__street_line=HEATH_END_ROAD charity_name=Griff_and_Coton_Sports_and_Miners_Welfare_Charity charity_number=522976 income_annually_in_british_pounds=241647.00 report_date=2016-12-31 spending_annually_in_british_pounds=234376.00
address__post_town=OSWESTRY address__postcode=SY11_1SJ address__street_line=32_HAMPTON_ROAD charity_name=The_Westcroft_Trust charity_number=212931 income_annually_in_british_pounds=113325.00 report_date=2014-04-05 spending_annually_in_british_pounds=113428.00
address__post_town=ROMFORD address__postcode=RM3_8YD charity_name=Overcoming_Faith_Outreach_Ministries_International charity_number=1164401 income_annually_in_british_pounds=16176.00 report_date=2017-10-31 spending_annually_in_british_pounds=24614.00
address__post_town=BRUTON address__postcode=BA10_0ED address__street_line=PLOX charity_name=King's_School,_Bruton charity_number=1071997 income_annually_in_british_pounds=13886592.00 report_date=2016-06-30 spending_annually_in_british_pounds=13195423.00
address__post_town=LLANDUDNO address__postcode=LL30_1YS charity_name=The_North_Wales_Masonic_Benevolent_Association charity_number=212691 income_annually_in_british_pounds=356046.00 report_date=2016-03-31 spending_annually_in_british_pounds=379404.00
address__post_town=LONDON address__postcode=SE1_2DA address__street_line=TOOLEY_STREET charity_name=Circle_Care_and_Support_Ltd. charity_number=1107432 income_annually_in_british_pounds=16323000.00 report_date=2016-03-31 spending_annually_in_british_pounds=16116000.00
address__post_town=LICHFIELD address__postcode=WS14_9PY address__street_line=WHITTINGTON charity_name=Whittington_Preschool charity_number=1134247 income_annually_in_british_pounds=234870.00 report_date=2016-05-31 spending_annually_in_british_pounds=251085.00
address__post_town=BUCKINGHAM address__postcode=MK18_2PA address__street_line=MEADOWAY charity_name=Steeple_Claydon_School_Fund charity_number=1064577 income_annually_in_british_pounds=63616.00 report_date=2016-08-31 spending_annually_in_british_pounds=46582.00
address__post_town=LONDON address__postcode=NW1_7AW address__street_line=180_HAMPSTEAD_ROAD charity_name=British_Heart_Foundation charity_number=225971 income_annually_in_british_pounds=310500000.00 report_date=2017-03-31 spending_annually_in_british_pounds=317000000.00
address__post_town=MANSFIELD address__postcode=NG20_8DG charity_name=The_Brook_Community_Church_and_Centre charity_number=1052624 income_annually_in_british_pounds=52980.00 report_date=2016-12-31 spending_annually_in_british_pounds=52241.00
address__post_town=BURNLEY address__postcode=BB10_1JD address__street_line=BARDEN_LANE charity_name=The_Georgia_Fourie_Butterfly_Fund charity_number=1164871 income_annually_in_british_pounds=9817.00 report_date=2017-08-31 spending_annually_in_british_pounds=11577.00
address__post_town=SIDCUP address__postcode=DA14_5TA address__street_line=1_MAIDSTONE_ROAD charity_name=Avenues_South_East charity_number=1079576 income_annually_in_british_pounds=15783000.00 report_date=2018-03-31 spending_annually_in_british_pounds=16611000.00
address__post_town=BOURNEMOUTH address__postcode=BH2_5BH address__street_line=EXETER_ROAD charity_name=Bh_Live charity_number=1138311 income_annually_in_british_pounds=23757282.00 report_date=2015-03-31 spending_annually_in_british_pounds=23100720.00
address__post_town=HERTFORD address__postcode=SG14_1PN address__street_line=43_COWBRIDGE charity_name=Future_Living_Hertford charity_number=1155145 income_annually_in_british_pounds=53698.00 report_date=2014-12-31 spending_annually_in_british_pounds=24675.00
address__post_town=LONDON address__postcode=EC2Y_5DN address__street_line=140_LONDON_WALL charity_name=Farm_Africa_Ltd. charity_number=326901 income_annually_in_british_pounds=13784000.00 report_date=2014-12-31 spending_annually_in_british_pounds=12957000.00
address__post_town=SOUTHPORT address__postcode=PR8_3QS charity_name=Birkdale_Community_Hub_and_Library charity_number=1153611 income_annually_in_british_pounds=13610.00 report_date=2017-09-30 spending_annually_in_british_pounds=2474.00
address__post_town=PORTLAND address__postcode=DT5_2JT charity_name=Portland_Bird_Observatory_and_Field_Centre charity_number=1164156 income_annually_in_british_pounds=119895.92 report_date=2017-12-31 spending_annually_in_british_pounds=81736.58
address__post_town=LONDON address__postcode=SW1A_2BJ address__street_line=ST_JAMES_PARK charity_name=London_Historic_Parks_and_Gardens_Trust charity_number=1042337 income_annually_in_british_pounds=156291.00 report_date=2015-12-31 spending_annually_in_british_pounds=153855.00
address__post_town=LONDON address__postcode=SW9_9AP address__street_line=346_CLAPHAM_ROAD charity_name=International_Alert charity_number=327553 income_annually_in_british_pounds=15906000.00 report_date=2017-12-31 spending_annually_in_british_pounds=17215000.00
address__post_town=STOKE-ON-TRENT address__postcode=ST4_8AW address__street_line=28_GREENWAY charity_name=Lucas'_Legacy_-_Childhood_Brain_Tumour_Research charity_number=1167650 income_annually_in_british_pounds=102585.00 report_date=2016-12-31 spending_annually_in_british_pounds=932.00
address__post_town=WARMINSTER address__postcode=BA12_8PJ address__street_line=CHURCH_STREET charity_name=Warminster_School_Parents'_Association charity_number=285207 income_annually_in_british_pounds=56030.00 report_date=2018-08-31 spending_annually_in_british_pounds=48657.00
address__post_town=SEVENOAKS address__postcode=TN14_5PG address__street_line=HIGH_STREET charity_name=Otford_Primary_School_Ptfa charity_number=1092099 income_annually_in_british_pounds=25975.00 report_date=2014-08-31 spending_annually_in_british_pounds=52945.00
address__post_town=BAKEWELL address__postcode=DE45_1PJ charity_name=Chatsworth_House_Trust charity_number=511149 income_annually_in_british_pounds=11735460.00 report_date=2014-12-31 spending_annually_in_british_pounds=10628278.00
address__post_town=LUTON address__postcode=LU2_7XP address__street_line=ST_THOMAS'S_ROAD charity_name=Radstock_Ministries charity_number=326879 income_annually_in_british_pounds=192849.00 report_date=2017-12-31 spending_annually_in_british_pounds=197356.00
address__post_town=ST._ALBANS address__postcode=AL1_5QZ address__street_line=16_BARNCROFT_WAY charity_name=Hertfordshire_Chorus charity_number=281627 income_annually_in_british_pounds=104608.00 report_date=2018-08-31 spending_annually_in_british_pounds=105786.00
address__post_town=ALDERSHOT address__postcode=GU11_2BG address__street_line=THORNHILL_ROAD charity_name=The_Roman_Catholic_Bishopric_Of_The_Forces_(Gb) charity_number=801243 income_annually_in_british_pounds=122696.00 report_date=2014-03-31 spending_annually_in_british_pounds=120904.00
address__post_town=BROUGH address__postcode=HU15_2EP address__street_line=CHURCH_STREET charity_name=South_Cave_Kids_Club charity_number=1052384 income_annually_in_british_pounds=97546.00 report_date=2014-08-31 spending_annually_in_british_pounds=82824.00
address__post_town=WOLVERHAMPTON address__postcode=WV10_9LE address__street_line=SHAW_ROAD charity_name=Let_Us_Play_(Wolverhampton) charity_number=1104506 income_annually_in_british_pounds=158856.00 report_date=2017-03-31 spending_annually_in_british_pounds=94063.00
address__post_town=BURNLEY address__postcode=BB12_9LA address__street_line=2_PENDLE_VIEW charity_name=Kids_In_Kailahun charity_number=1129242 income_annually_in_british_pounds=40511.00 report_date=2018-03-31 spending_annually_in_british_pounds=35330.00
address__post_town=RIPON address__postcode=HG4_1BQ address__street_line=4-5_WATER_SKELLGATE charity_name=Ripon_Young_Men's_Christian_Association charity_number=250986 income_annually_in_british_pounds=105843.00 report_date=2017-03-31 spending_annually_in_british_pounds=159930.00
address__post_town=KEIGHLEY address__postcode=BD21_3JD address__street_line=ALICE_STREET charity_name=Keighley_Voluntary_Service_Ltd. charity_number=1061641 income_annually_in_british_pounds=1035274.00 report_date=2014-03-31 spending_annually_in_british_pounds=989533.00
address__post_town=NOTTINGHAM address__postcode=NG4_3DF address__street_line=16-18_BURTON_ROAD charity_name=The_Guide_Association_-_Nottinghamshire_County charity_number=503168 income_annually_in_british_pounds=237734.00 report_date=2017-12-31 spending_annually_in_british_pounds=224023.00
address__post_town=MILTON_KEYNES address__postcode=MK7_6BE address__street_line=PO_BOX_397 charity_name=The_Open_University_Students'_Educational_Trust charity_number=285189 income_annually_in_british_pounds=47238.00 report_date=2017-07-31 spending_annually_in_british_pounds=272220.00
address__post_town=LEICESTER address__postcode=LE3_5PA address__street_line=ANDREWES_STREET charity_name=Leicestershire_Centre_For_Integrated_Living_Ltd. charity_number=1072345 income_annually_in_british_pounds=101578.00 report_date=2017-03-31 spending_annually_in_british_pounds=118256.00
address__post_town=HARROGATE address__postcode=HG2_9JP address__street_line=GREEN_LANE charity_name=Ashville_College charity_number=529577 income_annually_in_british_pounds=11689003.00 report_date=2016-08-31 spending_annually_in_british_pounds=11276236.00
